Year,ICD10 Code_x,ICD10 Diagnosis_x,Diagnosis Type_x,Metric_x,Sex_x,Value_x,ICD10 Code_y,ICD10 Diagnosis_y,Diagnosis Type_y,Metric_y,Sex_y,Value_y,"Tobacco Price
Index","Retail Prices
Index",Tobacco Price Index Relative to Retail Price Index,Real Households' Disposable Income,Affordability of Tobacco Index,Household Expenditure on Tobacco,Household Expenditure Total,Expenditure on Tobacco as a Percentage of Expenditure,All Pharmacotherapy Prescriptions,Nicotine Replacement Therapy (NRT) Prescriptions,Bupropion (Zyban) Prescriptions,Varenicline (Champix) Prescriptions,Net Ingredient Cost of All Pharmacotherapies,Net Ingredient Cost of Nicotine Replacement Therapies (NRT),Net Ingredient Cost of Bupropion (Zyban),Net Ingredient Cost of Varenicline (Champix),Method,Sex,16 and Over,16-24,25-34,35-49,50-59,60 and Over
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13409,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13409,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,13409,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,33677,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,33677,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,33677,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1495,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1495,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,1495,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,27688,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,27688,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,27688,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2952,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2952,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,2952,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,418,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,418,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Number of observed deaths,Female,418,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1513,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1513,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Number of observed deaths,Female,1513,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,33000,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,33000,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,All codes,All deaths,All deaths,Attributable number,Female,33000,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C00-D48,All cancers,All cancers,Attributable number,Female,13200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,J00-J99,All respiratory diseases,All respiratory diseases,Attributable number,Female,10300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I00-I99,All circulatory diseases,All circulatory diseases,Attributable number,Female,8800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,K00-K93,All diseases of the digestive system,All diseases of the digestive system,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8600,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8600,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C33-C34,"Trachea, Lung, Bronchus",Cancers which can be caused by smoking,Attributable number,Female,8600,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C00-C14,Upper Respiratory Sites,Cancers which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C32,Larynx,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C15,Oesophagus,Cancers which can be caused by smoking,Attributable number,Female,1300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C53,Cervical,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C67,Bladder,Cancers which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C64-C66 & C68,Kidney and Renal Pelvis,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C16,Stomach,Cancers which can be caused by smoking,Attributable number,Female,200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C25,Pancreas,Cancers which can be caused by smoking,Attributable number,Female,800,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C80,Unspecified Site,Cancers which can be caused by smoking,Attributable number,Female,1200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,C92,Myeloid Leukaemia,Cancers which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,J40-J43,Chronic Obstructive Lung Disease,Respiratory diseases which can be caused by smoking,Attributable number,Female,400,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,J44,Chronic Airway Obstruction,Respiratory diseases which can be caused by smoking,Attributable number,Female,7700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,J10-J18,"Pneumonia, Influenza",Respiratory diseases which can be caused by smoking,Attributable number,Female,2200,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I00-I09 & I26-I51,Other Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I20-I25,Ischaemic Heart Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,3700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I72-I78,Other arterial disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,300,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I60-I69,Cerebrovascular Disease,Circulatory diseases which can be caused by smoking,Attributable number,Female,1500,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I71,Aortic Aneurysm,Circulatory diseases which can be caused by smoking,Attributable number,Female,1700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,I70,Atherosclerosis,Circulatory diseases which can be caused by smoking,Attributable number,Female,100,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,,22.0,25.0,30.0,25.0,22.0,12.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Male,23.0,26.0,33.0,26.0,23.0,13.0
2006,,,,,,,K25-K27,Stomach / Duodenal Ulcer,Digestive diseases which can be caused caused by smoking,Attributable number,Female,700,713.7,296.4,240.8,192.3,79.9,15542.0,851456.0,1.8,,,,,,,,,Weighted,Female,21.0,25.0,26.0,25.0,22.0,12.0
2005,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,468391,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,,24.0,29.0,31.0,27.0,24.0,14.0
2005,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,468391,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,Male,25.0,29.0,34.0,29.0,25.0,14.0
2005,,,,,,,All codes,All deaths,All deaths,Number of observed deaths,,468391,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,Female,23.0,28.0,29.0,26.0,23.0,13.0
2005,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,283565,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,,24.0,29.0,31.0,27.0,24.0,14.0
2005,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,283565,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,Male,25.0,29.0,34.0,29.0,25.0,14.0
2005,,,,,,,C33-C34 & C00-C14 & C15 & C32 & C53 & C67 & C64-C66 & C68 & C16 & C25 & C80 & C92 & J40-J43 & J44 & J10-J18 & I00-I09 & I26-I51 & I20-I25 & I72-I78 & I60-I69 & I71 & I70 & K25-K27 & K50 & K05 & H25 & S72.0-S72.2 & O03,All deaths which can be caused by smoking,All deaths which can be caused by smoking,Number of observed deaths,,283565,683.1,287.2,237.8,190.6,80.1,15300.0,813580.0,1.9,,,,,,,,,Weighted,Female,23.0,28.0,29.0,26.0,23.0,13.0
